filepath,letter,skin_tone_id_pred,skin_tone_pred,skin_tone_manual,skin_tone_id_manual,skin_tone_final,skin_tone_id_final
data/train/D/D_285.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1137.jpg,D,2,dark,,,dark,2.0
data/train/D/D_508.jpg,D,0,light,,,light,0.0
data/train/D/D_534.jpg,D,0,light,,,light,0.0
data/train/D/D_252.jpg,D,1,medium,,,medium,1.0
data/train/D/D_246.jpg,D,1,medium,,,medium,1.0
data/train/D/D_520.jpg,D,0,light,,,light,0.0
data/train/D/D_483.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1057.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1043.jpg,D,2,dark,,,dark,2.0
data/train/D/D_497.jpg,D,1,medium,,,medium,1.0
data/train/D/D_468.jpg,D,1,medium,,,medium,1.0
data/train/D/D_440.jpg,D,1,medium,,,medium,1.0
data/train/D/D_326.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1094.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1080.jpg,D,2,dark,,,dark,2.0
data/train/D/D_332.jpg,D,1,medium,,,medium,1.0
data/train/D/D_454.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1269.jpg,D,2,dark,,,dark,2.0
data/train/D/D_865.jpg,D,0,light,,,light,0.0
data/train/D/D_1.jpg,D,1,medium,,,medium,1.0
data/train/D/D_18.jpg,D,1,medium,,,medium,1.0
data/train/D/D_871.jpg,D,0,light,,,light,0.0
data/train/D/D_1255.jpg,D,2,dark,,,dark,2.0
data/train/D/D_30.jpg,D,1,medium,,,medium,1.0
data/train/D/D_859.jpg,D,0,light,,,light,0.0
data/train/D/D_681.jpg,D,0,light,,,light,0.0
data/train/D/D_695.jpg,D,0,light,,,light,0.0
data/train/D/D_24.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1241.jpg,D,2,dark,,,dark,2.0
data/train/D/D_118.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1296.jpg,D,2,dark,,,dark,2.0
data/train/D/D_124.jpg,D,1,medium,,,medium,1.0
data/train/D/D_642.jpg,D,0,light,,,light,0.0
data/train/D/D_656.jpg,D,0,light,,,light,0.0
data/train/D/D_130.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1282.jpg,D,2,dark,dark,2.0,dark,2.0
data/train/D/D_657.jpg,D,0,light,,,light,0.0
data/train/D/D_1283.jpg,D,2,dark,,,dark,2.0
data/train/D/D_131.jpg,D,1,medium,,,medium,1.0
data/train/D/D_125.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1297.jpg,D,2,dark,,,dark,2.0
data/train/D/D_643.jpg,D,0,light,,,light,0.0
data/train/D/D_119.jpg,D,1,medium,,,medium,1.0
data/train/D/D_25.jpg,D,1,medium,,,medium,1.0
data/train/D/D_694.jpg,D,0,light,,,light,0.0
data/train/D/D_1240.jpg,D,2,dark,dark,2.0,dark,2.0
data/train/D/D_1254.jpg,D,2,dark,,,dark,2.0
data/train/D/D_680.jpg,D,0,light,,,light,0.0
data/train/D/D_858.jpg,D,0,light,,,light,0.0
data/train/D/D_31.jpg,D,1,medium,,,medium,1.0
data/train/D/D_870.jpg,D,0,light,,,light,0.0
data/train/D/D_19.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1268.jpg,D,2,dark,,,dark,2.0
data/train/D/D_864.jpg,D,0,light,,,light,0.0
data/train/D/D_333.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1081.jpg,D,2,dark,,,dark,2.0
data/train/D/D_455.jpg,D,1,medium,,,medium,1.0
data/train/D/D_441.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1095.jpg,D,2,dark,,,dark,2.0
data/train/D/D_327.jpg,D,1,medium,,,medium,1.0
data/train/D/D_469.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1042.jpg,D,2,dark,,,dark,2.0
data/train/D/D_496.jpg,D,1,medium,,,medium,1.0
data/train/D/D_482.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1056.jpg,D,2,dark,,,dark,2.0
data/train/D/D_247.jpg,D,1,medium,,,medium,1.0
data/train/D/D_521.jpg,D,0,light,,,light,0.0
data/train/D/D_535.jpg,D,0,light,,,light,0.0
data/train/D/D_253.jpg,D,1,medium,,,medium,1.0
data/train/D/D_509.jpg,D,0,light,,,light,0.0
data/train/D/D_1136.jpg,D,2,dark,,,dark,2.0
data/train/D/D_284.jpg,D,1,medium,,,medium,1.0
data/train/D/D_290.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1122.jpg,D,2,dark,,,dark,2.0
data/train/D/D_723.jpg,D,0,light,,,light,0.0
data/train/D/D_1491.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1485.jpg,D,2,dark,,,dark,2.0
data/train/D/D_737.jpg,D,0,light,,,light,0.0
data/train/D/D_1452.jpg,D,2,dark,,,dark,2.0
data/train/D/D_938.jpg,D,0,light,,,light,0.0
data/train/D/D_1334.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1320.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1446.jpg,D,2,dark,,,dark,2.0
data/train/D/D_904.jpg,D,0,light,,,light,0.0
data/train/D/D_1308.jpg,D,2,dark,,,dark,2.0
data/train/D/D_910.jpg,D,0,light,,,light,0.0
data/train/D/D_906.jpg,D,0,light,,,light,0.0
data/train/D/D_912.jpg,D,0,light,,,light,0.0
data/train/D/D_1478.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1336.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1450.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1444.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1322.jpg,D,2,dark,,,dark,2.0
data/train/D/D_709.jpg,D,0,light,,,light,0.0
data/train/D/D_1493.jpg,D,2,dark,,,dark,2.0
data/train/D/D_721.jpg,D,0,light,,,light,0.0
data/train/D/D_735.jpg,D,0,light,,,light,0.0
data/train/D/D_1487.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1108.jpg,D,2,dark,,,dark,2.0
data/train/D/D_286.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1134.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1120.jpg,D,2,dark,,,dark,2.0
data/train/D/D_292.jpg,D,1,medium,,,medium,1.0
data/train/D/D_279.jpg,D,1,medium,,,medium,1.0
data/train/D/D_523.jpg,D,0,light,,,light,0.0
data/train/D/D_245.jpg,D,1,medium,,,medium,1.0
data/train/D/D_251.jpg,D,1,medium,,,medium,1.0
data/train/D/D_537.jpg,D,0,light,,,light,0.0
data/train/D/D_1068.jpg,D,2,dark,,,dark,2.0
data/train/D/D_494.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1040.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1054.jpg,D,2,dark,,,dark,2.0
data/train/D/D_480.jpg,D,1,medium,,,medium,1.0
data/train/D/D_319.jpg,D,1,medium,,,medium,1.0
data/train/D/D_457.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1083.jpg,D,2,dark,,,dark,2.0
data/train/D/D_331.jpg,D,1,medium,,,medium,1.0
data/train/D/D_325.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1097.jpg,D,2,dark,,,dark,2.0
data/train/D/D_443.jpg,D,1,medium,,,medium,1.0
data/train/D/D_872.jpg,D,0,light,,,light,0.0
data/train/D/D_866.jpg,D,0,light,,,light,0.0
data/train/D/D_2.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1242.jpg,D,2,dark,,,dark,2.0
data/train/D/D_696.jpg,D,0,light,,,light,0.0
data/train/D/D_27.jpg,D,1,medium,,,medium,1.0
data/train/D/D_33.jpg,D,1,medium,,,medium,1.0
data/train/D/D_682.jpg,D,0,light,,,light,0.0
data/train/D/D_1256.jpg,D,2,dark,,,dark,2.0
data/train/D/D_669.jpg,D,0,light,,,light,0.0
data/train/D/D_133.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1281.jpg,D,2,dark,,,dark,2.0
data/train/D/D_655.jpg,D,0,light,,,light,0.0
data/train/D/D_641.jpg,D,0,light,,,light,0.0
data/train/D/D_899.jpg,D,0,light,,,light,0.0
data/train/D/D_1295.jpg,D,2,dark,,,dark,2.0
data/train/D/D_127.jpg,D,1,medium,,,medium,1.0
data/train/D/D_898.jpg,D,0,light,,,light,0.0
data/train/D/D_640.jpg,D,0,light,,,light,0.0
data/train/D/D_126.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1294.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1280.jpg,D,2,dark,,,dark,2.0
data/train/D/D_132.jpg,D,1,medium,,,medium,1.0
data/train/D/D_654.jpg,D,0,light,,,light,0.0
data/train/D/D_668.jpg,D,0,light,,,light,0.0
data/train/D/D_683.jpg,D,0,light,,,light,0.0
data/train/D/D_32.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1257.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1243.jpg,D,2,dark,,,dark,2.0
data/train/D/D_26.jpg,D,1,medium,,,medium,1.0
data/train/D/D_697.jpg,D,0,light,,,light,0.0
data/train/D/D_3.jpg,D,1,medium,,,medium,1.0
data/train/D/D_867.jpg,D,0,light,,,light,0.0
data/train/D/D_873.jpg,D,0,light,,,light,0.0
data/train/D/D_1096.jpg,D,2,dark,,,dark,2.0
data/train/D/D_324.jpg,D,1,medium,,,medium,1.0
data/train/D/D_442.jpg,D,1,medium,,,medium,1.0
data/train/D/D_456.jpg,D,1,medium,,,medium,1.0
data/train/D/D_330.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1082.jpg,D,2,dark,,,dark,2.0
data/train/D/D_318.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1055.jpg,D,2,dark,dark,2.0,dark,2.0
data/train/D/D_481.jpg,D,1,medium,,,medium,1.0
data/train/D/D_495.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1041.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1069.jpg,D,2,dark,,,dark,2.0
data/train/D/D_250.jpg,D,1,medium,,,medium,1.0
data/train/D/D_536.jpg,D,0,light,,,light,0.0
data/train/D/D_522.jpg,D,0,light,,,light,0.0
data/train/D/D_244.jpg,D,1,medium,medium,1.0,medium,1.0
data/train/D/D_278.jpg,D,1,medium,,,medium,1.0
data/train/D/D_293.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1121.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1135.jpg,D,2,dark,,,dark,2.0
data/train/D/D_287.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1109.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1486.jpg,D,2,dark,,,dark,2.0
data/train/D/D_734.jpg,D,0,light,,,light,0.0
data/train/D/D_720.jpg,D,0,light,,,light,0.0
data/train/D/D_1492.jpg,D,2,dark,,,dark,2.0
data/train/D/D_708.jpg,D,0,light,,,light,0.0
data/train/D/D_1445.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1323.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1337.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1451.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1479.jpg,D,2,dark,,,dark,2.0
data/train/D/D_913.jpg,D,0,light,,,light,0.0
data/train/D/D_907.jpg,D,0,light,,,light,0.0
data/train/D/D_1455.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1333.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1327.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1441.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1469.jpg,D,2,dark,,,dark,2.0
data/train/D/D_903.jpg,D,0,light,,,light,0.0
data/train/D/D_917.jpg,D,0,light,,,light,0.0
data/train/D/D_1496.jpg,D,2,dark,,,dark,2.0
data/train/D/D_724.jpg,D,0,light,,,light,0.0
data/train/D/D_730.jpg,D,0,light,,,light,0.0
data/train/D/D_1482.jpg,D,2,dark,,,dark,2.0
data/train/D/D_718.jpg,D,0,light,,,light,0.0
data/train/D/D_283.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1131.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1125.jpg,D,2,dark,,,dark,2.0
data/train/D/D_297.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1119.jpg,D,2,dark,,,dark,2.0
data/train/D/D_240.jpg,D,1,medium,,,medium,1.0
data/train/D/D_526.jpg,D,0,light,,,light,0.0
data/train/D/D_532.jpg,D,0,light,,,light,0.0
data/train/D/D_254.jpg,D,1,medium,,,medium,1.0
data/train/D/D_268.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1045.jpg,D,2,dark,,,dark,2.0
data/train/D/D_491.jpg,D,1,medium,,,medium,1.0
data/train/D/D_485.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1051.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1079.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1086.jpg,D,2,dark,,,dark,2.0
data/train/D/D_334.jpg,D,1,medium,,,medium,1.0
data/train/D/D_452.jpg,D,1,medium,,,medium,1.0
data/train/D/D_446.jpg,D,1,medium,,,medium,1.0
data/train/D/D_320.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1092.jpg,D,2,dark,,,dark,2.0
data/train/D/D_308.jpg,D,1,medium,,,medium,1.0
data/train/D/D_693.jpg,D,0,light,,,light,0.0
data/train/D/D_22.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1247.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1253.jpg,D,2,dark,,,dark,2.0
data/train/D/D_36.jpg,D,1,medium,,,medium,1.0
data/train/D/D_687.jpg,D,0,light,,,light,0.0
data/train/D/D_877.jpg,D,0,light,,,light,0.0
data/train/D/D_863.jpg,D,0,light,,,light,0.0
data/train/D/D_7.jpg,D,1,medium,,,medium,1.0
data/train/D/D_650.jpg,D,0,light,,,light,0.0
data/train/D/D_888.jpg,D,0,light,,,light,0.0
data/train/D/D_136.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1284.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1290.jpg,D,2,dark,,,dark,2.0
data/train/D/D_122.jpg,D,1,medium,,,medium,1.0
data/train/D/D_644.jpg,D,0,light,,,light,0.0
data/train/D/D_678.jpg,D,0,light,,,light,0.0
data/train/D/D_679.jpg,D,0,light,,,light,0.0
data/train/D/D_123.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1291.jpg,D,2,dark,,,dark,2.0
data/train/D/D_645.jpg,D,0,light,,,light,0.0
data/train/D/D_889.jpg,D,0,light,,,light,0.0
data/train/D/D_651.jpg,D,0,light,,,light,0.0
data/train/D/D_1285.jpg,D,2,dark,,,dark,2.0
data/train/D/D_137.jpg,D,1,medium,,,medium,1.0
data/train/D/D_6.jpg,D,1,medium,,,medium,1.0
data/train/D/D_862.jpg,D,0,light,,,light,0.0
data/train/D/D_876.jpg,D,0,light,,,light,0.0
data/train/D/D_1252.jpg,D,2,dark,,,dark,2.0
data/train/D/D_686.jpg,D,0,light,,,light,0.0
data/train/D/D_37.jpg,D,1,medium,,,medium,1.0
data/train/D/D_23.jpg,D,1,medium,,,medium,1.0
data/train/D/D_692.jpg,D,0,light,,,light,0.0
data/train/D/D_1246.jpg,D,2,dark,,,dark,2.0
data/train/D/D_309.jpg,D,1,medium,,,medium,1.0
data/train/D/D_447.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1093.jpg,D,2,dark,,,dark,2.0
data/train/D/D_321.jpg,D,1,medium,,,medium,1.0
data/train/D/D_335.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1087.jpg,D,2,dark,,,dark,2.0
data/train/D/D_453.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1078.jpg,D,2,dark,,,dark,2.0
data/train/D/D_484.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1050.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1044.jpg,D,2,dark,,,dark,2.0
data/train/D/D_490.jpg,D,1,medium,,,medium,1.0
data/train/D/D_269.jpg,D,1,medium,,,medium,1.0
data/train/D/D_533.jpg,D,0,light,,,light,0.0
data/train/D/D_255.jpg,D,1,medium,,,medium,1.0
data/train/D/D_241.jpg,D,1,medium,,,medium,1.0
data/train/D/D_527.jpg,D,0,light,,,light,0.0
data/train/D/D_1118.jpg,D,2,dark,,,dark,2.0
data/train/D/D_296.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1124.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1130.jpg,D,2,dark,,,dark,2.0
data/train/D/D_282.jpg,D,1,medium,,,medium,1.0
data/train/D/D_719.jpg,D,0,light,,,light,0.0
data/train/D/D_1483.jpg,D,2,dark,,,dark,2.0
data/train/D/D_731.jpg,D,0,light,,,light,0.0
data/train/D/D_725.jpg,D,0,light,,,light,0.0
data/train/D/D_1497.jpg,D,2,dark,,,dark,2.0
data/train/D/D_916.jpg,D,0,light,,,light,0.0
data/train/D/D_902.jpg,D,0,light,,,light,0.0
data/train/D/D_1468.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1326.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1440.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1454.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1332.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1442.jpg,D,2,dark,,,dark,2.0
data/train/D/D_928.jpg,D,0,light,,,light,0.0
data/train/D/D_1324.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1330.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1456.jpg,D,2,dark,,,dark,2.0
data/train/D/D_914.jpg,D,0,light,,,light,0.0
data/train/D/D_1318.jpg,D,2,dark,,,dark,2.0
data/train/D/D_900.jpg,D,0,light,,,light,0.0
data/train/D/D_733.jpg,D,0,light,,,light,0.0
data/train/D/D_1481.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1495.jpg,D,2,dark,,,dark,2.0
data/train/D/D_727.jpg,D,0,light,,,light,0.0
data/train/D/D_1126.jpg,D,2,dark,,,dark,2.0
data/train/D/D_294.jpg,D,1,medium,,,medium,1.0
data/train/D/D_280.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1132.jpg,D,2,dark,,,dark,2.0
data/train/D/D_257.jpg,D,1,medium,,,medium,1.0
data/train/D/D_531.jpg,D,0,light,,,light,0.0
data/train/D/D_525.jpg,D,0,light,,,light,0.0
data/train/D/D_243.jpg,D,1,medium,medium,1.0,medium,1.0
data/train/D/D_519.jpg,D,0,light,,,light,0.0
data/train/D/D_1052.jpg,D,2,dark,,,dark,2.0
data/train/D/D_486.jpg,D,1,medium,,,medium,1.0
data/train/D/D_492.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1046.jpg,D,2,dark,,,dark,2.0
data/train/D/D_323.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1091.jpg,D,2,dark,,,dark,2.0
data/train/D/D_445.jpg,D,1,medium,,,medium,1.0
data/train/D/D_451.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1085.jpg,D,2,dark,,,dark,2.0
data/train/D/D_337.jpg,D,1,medium,,,medium,1.0
data/train/D/D_479.jpg,D,1,medium,,,medium,1.0
data/train/D/D_35.jpg,D,1,medium,,,medium,1.0
data/train/D/D_684.jpg,D,0,light,,,light,0.0
data/train/D/D_1250.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1244.jpg,D,2,dark,,,dark,2.0
data/train/D/D_848.jpg,D,0,light,,,light,0.0
data/train/D/D_690.jpg,D,0,light,,,light,0.0
data/train/D/D_21.jpg,D,1,medium,,,medium,1.0
data/train/D/D_860.jpg,D,0,light,,,light,0.0
data/train/D/D_4.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1278.jpg,D,2,dark,,,dark,2.0
data/train/D/D_874.jpg,D,0,light,,,light,0.0
data/train/D/D_647.jpg,D,0,light,,,light,0.0
data/train/D/D_1293.jpg,D,2,dark,,,dark,2.0
data/train/D/D_121.jpg,D,1,medium,,,medium,1.0
data/train/D/D_135.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1287.jpg,D,2,dark,,,dark,2.0
data/train/D/D_653.jpg,D,0,light,,,light,0.0
data/train/D/D_109.jpg,D,1,medium,,,medium,1.0
data/train/D/D_108.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1286.jpg,D,2,dark,,,dark,2.0
data/train/D/D_134.jpg,D,1,medium,,,medium,1.0
data/train/D/D_652.jpg,D,0,light,,,light,0.0
data/train/D/D_646.jpg,D,0,light,light,0.0,light,0.0
data/train/D/D_120.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1292.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1279.jpg,D,2,dark,,,dark,2.0
data/train/D/D_875.jpg,D,0,light,,,light,0.0
data/train/D/D_5.jpg,D,1,medium,,,medium,1.0
data/train/D/D_861.jpg,D,0,light,,,light,0.0
data/train/D/D_1245.jpg,D,2,dark,,,dark,2.0
data/train/D/D_20.jpg,D,1,medium,,,medium,1.0
data/train/D/D_691.jpg,D,0,light,,,light,0.0
data/train/D/D_849.jpg,D,0,light,,,light,0.0
data/train/D/D_685.jpg,D,0,light,,,light,0.0
data/train/D/D_34.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1251.jpg,D,2,dark,,,dark,2.0
data/train/D/D_478.jpg,D,1,medium,,,medium,1.0
data/train/D/D_450.jpg,D,1,medium,,,medium,1.0
data/train/D/D_336.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1084.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1090.jpg,D,2,dark,,,dark,2.0
data/train/D/D_322.jpg,D,1,medium,,,medium,1.0
data/train/D/D_444.jpg,D,1,medium,,,medium,1.0
data/train/D/D_493.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1047.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1053.jpg,D,2,dark,,,dark,2.0
data/train/D/D_487.jpg,D,1,medium,,,medium,1.0
data/train/D/D_518.jpg,D,0,light,,,light,0.0
data/train/D/D_524.jpg,D,0,light,,,light,0.0
data/train/D/D_242.jpg,D,1,medium,,,medium,1.0
data/train/D/D_256.jpg,D,1,medium,,,medium,1.0
data/train/D/D_530.jpg,D,0,light,,,light,0.0
data/train/D/D_1133.jpg,D,2,dark,,,dark,2.0
data/train/D/D_281.jpg,D,1,medium,,,medium,1.0
data/train/D/D_295.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1127.jpg,D,2,dark,,,dark,2.0
data/train/D/D_726.jpg,D,0,light,,,light,0.0
data/train/D/D_1494.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1480.jpg,D,2,dark,,,dark,2.0
data/train/D/D_732.jpg,D,0,light,,,light,0.0
data/train/D/D_901.jpg,D,0,light,,,light,0.0
data/train/D/D_915.jpg,D,0,light,,,light,0.0
data/train/D/D_1319.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1331.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1457.jpg,D,2,dark,,,dark,2.0
data/train/D/D_929.jpg,D,0,light,,,light,0.0
data/train/D/D_1443.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1325.jpg,D,2,dark,,,dark,2.0
data/train/D/D_930.jpg,D,0,light,,,light,0.0
data/train/D/D_924.jpg,D,0,light,,,light,0.0
data/train/D/D_1328.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1300.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1466.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1472.jpg,D,2,dark,,,dark,2.0
data/train/D/D_918.jpg,D,0,light,,,light,0.0
data/train/D/D_1314.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1499.jpg,D,2,dark,,,dark,2.0
data/train/D/D_717.jpg,D,0,light,,,light,0.0
data/train/D/D_703.jpg,D,0,light,,,light,0.0
data/train/D/D_298.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1102.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1116.jpg,D,2,dark,,,dark,2.0
data/train/D/D_529.jpg,D,0,light,,,light,0.0
data/train/D/D_515.jpg,D,0,light,,,light,0.0
data/train/D/D_273.jpg,D,1,medium,,,medium,1.0
data/train/D/D_267.jpg,D,1,medium,,,medium,1.0
data/train/D/D_501.jpg,D,0,light,,,light,0.0
data/train/D/D_1076.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1062.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1089.jpg,D,2,dark,,,dark,2.0
data/train/D/D_449.jpg,D,1,medium,,,medium,1.0
data/train/D/D_461.jpg,D,1,medium,,,medium,1.0
data/train/D/D_307.jpg,D,1,medium,,,medium,1.0
data/train/D/D_313.jpg,D,1,medium,,,medium,1.0
data/train/D/D_475.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1248.jpg,D,2,dark,,,dark,2.0
data/train/D/D_844.jpg,D,0,light,,,light,0.0
data/train/D/D_850.jpg,D,0,light,,,light,0.0
data/train/D/D_688.jpg,D,0,light,,,light,0.0
data/train/D/D_39.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1274.jpg,D,2,dark,,,dark,2.0
data/train/D/D_878.jpg,D,0,light,,,light,0.0
data/train/D/D_11.jpg,D,1,medium,,,medium,1.0
data/train/D/D_8.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1260.jpg,D,2,dark,,,dark,2.0
data/train/D/D_139.jpg,D,1,medium,,,medium,1.0
data/train/D/D_887.jpg,D,0,light,,,light,0.0
data/train/D/D_893.jpg,D,0,light,,,light,0.0
data/train/D/D_105.jpg,D,1,medium,,,medium,1.0
data/train/D/D_663.jpg,D,0,light,,,light,0.0
data/train/D/D_677.jpg,D,0,light,,,light,0.0
data/train/D/D_111.jpg,D,1,medium,,,medium,1.0
data/train/D/D_676.jpg,D,0,light,,,light,0.0
data/train/D/D_110.jpg,D,1,medium,,,medium,1.0
data/train/D/D_104.jpg,D,1,medium,,,medium,1.0
data/train/D/D_662.jpg,D,0,light,,,light,0.0
data/train/D/D_892.jpg,D,0,light,,,light,0.0
data/train/D/D_138.jpg,D,1,medium,,,medium,1.0
data/train/D/D_886.jpg,D,0,light,,,light,0.0
data/train/D/D_9.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1261.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1275.jpg,D,2,dark,,,dark,2.0
data/train/D/D_10.jpg,D,1,medium,,,medium,1.0
data/train/D/D_879.jpg,D,0,light,,,light,0.0
data/train/D/D_38.jpg,D,1,medium,,,medium,1.0
data/train/D/D_689.jpg,D,0,light,,,light,0.0
data/train/D/D_851.jpg,D,0,light,,,light,0.0
data/train/D/D_1249.jpg,D,2,dark,,,dark,2.0
data/train/D/D_845.jpg,D,0,light,,,light,0.0
data/train/D/D_312.jpg,D,1,medium,,,medium,1.0
data/train/D/D_474.jpg,D,1,medium,,,medium,1.0
data/train/D/D_460.jpg,D,1,medium,,,medium,1.0
data/train/D/D_306.jpg,D,1,medium,,,medium,1.0
data/train/D/D_448.jpg,D,1,medium,,,medium,1.0
data/train/D/D_1088.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1063.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1077.jpg,D,2,dark,,,dark,2.0
data/train/D/D_266.jpg,D,1,medium,,,medium,1.0
data/train/D/D_500.jpg,D,1,medium,,,medium,1.0
data/train/D/D_514.jpg,D,0,light,,,light,0.0
data/train/D/D_272.jpg,D,1,medium,,,medium,1.0
data/train/D/D_528.jpg,D,0,light,,,light,0.0
data/train/D/D_1117.jpg,D,2,dark,,,dark,2.0
data/train/D/D_1103.jpg,D,2,dark,,,dark,2.0
